,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5182,0,-0.8295205827584314,-1.3231790220511994,-0.8820721433314755,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5183,1,0.0663274190822361,0.493165099130373,0.19348769395771614,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
5184,0,1.4508197855632678,0.6626683931473178,1.5138378736399136,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
5185,0,0.7178532386027217,0.2006888271011354,0.5287205346666017,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
5186,1,-1.2774445836787653,-0.9409657120129911,-0.989698716327373,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
5187,1,0.3513699651224485,1.3174164112127706,0.8180482926936955,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5188,1,-0.09655403579788535,1.2210321852031352,0.28143750878342694,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5189,0,-1.2774445836787653,-0.3477041829536854,-0.9818236012301121,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5190,1,-0.13727439951791573,1.3024602382112755,0.30223928339607936,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5191,0,-0.38159658183809775,0.8753784091685815,-0.03592742372158963,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
5192,0,1.125056875803025,-1.4893587220678117,-0.48081627885199746,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5193,0,1.6137012404433893,-1.273325112046216,-0.161135136024257,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5194,0,-0.42231694555812815,0.8188773111629337,-0.12275222210483469,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
5195,0,1.6137012404433893,0.34360336911542183,1.348526634035229,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
5196,1,1.3693790581232073,1.4403893892250634,2.1877668409688047,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
5197,0,1.6137012404433893,1.5085230662318745,2.5231540956992053,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
5198,1,0.5956921474426308,0.518092054132865,0.6821198354687067,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5199,0,0.7585736023227518,1.5533915852363598,1.5103966468747236,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
5200,0,1.5322605130033289,1.3872118852197475,2.25765021527727,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
5201,0,-0.9516816739185225,-1.491020519067978,-0.9331611253069825,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5202,0,1.0843365120829949,1.5400972092350305,1.886262434387963,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
5203,0,-1.1960038562387045,0.19736523310080323,-0.9062269081255948,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
5204,1,0.2292088739623576,-1.3265026160515316,-0.5841192592454771,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5205,0,0.18848851024232705,0.878702003168914,0.48643315191744524,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5206,0,0.18848851024232705,0.02786193908385838,0.015029203378333012,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5207,1,-0.3408762181180674,-0.801374763999037,-0.5940238157683626,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
5208,0,-0.748079855318371,-0.1765390919365745,-0.6612821517110744,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5209,0,1.6137012404433893,1.5018758782312103,2.4585649164141086,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
5210,0,0.8400143297628127,-0.1433031519332518,0.39905687488593267,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
5211,0,-0.992402037638553,0.6693155811479825,-0.6682969601170379,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
5212,0,1.6137012404433893,-0.8728320350061801,0.21320857041976415,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5213,1,-0.6259187641582799,0.9235705221733989,-0.29340177502474907,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5214,0,-1.236724219958735,0.2920876621102723,-0.9416318373443723,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
5215,0,-0.992402037638553,-1.4827115340671475,-0.9368450026774099,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5216,0,0.636412511162661,-0.9991286070188052,-0.29790184079461246,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
5217,0,-0.9109613101984922,-1.3381351950526945,-0.8865942682472696,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
5218,0,-1.3181649473987957,-1.4976677070686426,-1.0057798337108552,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5219,0,-1.2774445836787653,-1.467755361065652,-0.9966914655874057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5220,0,-0.13727439951791573,-0.22473120494139187,-0.24054806137478602,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5221,1,1.3286586944031766,1.4187860282229041,2.10345678522166,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
5222,0,-0.992402037638553,0.024538345083526595,-0.7529158439072126,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
5223,0,1.1657772395230555,-1.3065610520495383,-0.3269757951312784,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5224,1,0.51425142000257,1.1761636661986499,0.9618077467240836,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
5225,0,1.6137012404433893,1.3190782082129364,2.2850035562313415,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0
5226,0,-0.8295205827584314,-1.4494755940638249,-0.8707558014690252,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
5227,0,-1.0331224013585834,1.0448817031855264,-0.7235551206734475,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
5228,0,-0.9516816739185225,-0.6767399889865777,-0.8521820005953737,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
5229,1,0.43281069256250926,1.4221096222232361,0.9944994009933845,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
5230,0,1.0436161483629642,0.9833952141793796,1.4488075114362022,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5231,1,-0.6666391278783101,1.1296333501939986,-0.30537989126512055,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
5232,0,-1.236724219958735,-1.4777261430666488,-0.9880222212366396,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5233,0,-0.992402037638553,1.2093996062019723,-0.6339067516110727,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
5234,0,0.3106496014024183,1.362284930217256,0.8597841967945846,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
5235,0,-0.9516816739185225,0.5446808061355233,-0.6596938932040638,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5236,0,0.3513699651224485,0.8238627021634316,0.6397221569898967,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
5237,0,-0.25943549067800664,-0.33274800995218995,-0.38507958551274857,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
5238,0,0.025607055362205745,-0.36598394995551264,-0.18637079896898065,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5239,0,1.4508197855632678,1.362284930217256,2.2247820878405236,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
5240,1,1.3286586944031766,1.365608524217588,1.9613958854279359,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
5241,0,0.9214550572028734,-0.018668376920792564,0.5945229669778873,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
5242,0,-0.5037576729981887,0.7956121531606078,-0.2286581817181373,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
5243,0,-0.544478036718219,0.7623762131572852,-0.24432017532893605,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
5244,0,0.51425142000257,0.8155537171626012,0.8437251385570329,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
5245,0,1.5322605130033289,-1.4827115340671475,-0.3831824989627083,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5246,0,-1.236724219958735,0.4981504901308716,-0.9332052435988439,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
5247,0,-0.2187151269579763,0.9900424021800439,0.19626714634498463,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
5248,0,-0.8295205827584314,-1.4860351280674797,-0.8890648925915083,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5249,0,1.6137012404433893,0.08103944308917475,1.0552944071784005,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
5250,0,-0.8295205827584314,0.9900424021800439,-0.48802961957133717,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
5251,1,-1.114563128798644,0.14252593209532113,-0.8652630741322803,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
5252,1,1.572980876723359,1.4204478252230697,2.3973066681645476,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5253,1,0.10704778280226648,0.27380789510844505,0.08449345391411514,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
5254,0,1.5322605130033289,1.6614083902471581,2.4541089689361066,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
5255,0,-0.05583367207785499,0.37517751211857847,-0.022912527622475264,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5256,0,0.7992939660427824,1.0465435001856924,1.1958332259029065,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0
5257,1,0.18848851024232705,1.2077378092018056,0.6460310727260776,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
5258,0,1.491540149283298,1.327387193213767,2.1797152527040984,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
5259,1,-0.09655403579788535,0.4366640011247252,0.031639740264151874,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5260,0,0.025607055362205745,0.8604222361670868,0.3131806197777078,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
5261,1,0.8807346934828432,1.5184938482328718,1.6756196498956852,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
5262,0,1.0843365120829949,0.1308933530941586,0.7902537688210102,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5263,1,0.9214550572028734,-0.6617838159850824,0.08793468067930472,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
5264,1,1.491540149283298,-1.1619847130350855,-0.06416313051288881,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5265,0,1.3693790581232073,0.8022593411612722,1.6413617962653044,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
5266,0,0.18848851024232705,-0.19980424993890034,-0.03380974571224224,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5267,1,-0.9516816739185225,-1.492682316068144,-0.9249771821666919,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5268,0,1.491540149283298,0.7357874611546276,1.7269512824764304,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
5269,0,-0.9109613101984922,-0.16989190393591017,-0.7238860078624081,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
5270,0,0.3106496014024183,-0.3161300399505288,-0.0620013342116801,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
5271,0,-0.7888002190384013,0.05445069108651675,-0.6388259411536193,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
5272,0,-1.0738427650786138,0.8421424691652588,-0.775791178237351,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
5273,0,1.491540149283298,-1.4827115340671475,-0.41569768006456365,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5274,1,1.3693790581232073,1.4403893892250634,2.162773828629319,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
5275,0,-0.8702409464784621,-0.36598394995551264,-0.7375406191935129,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5276,0,0.5549717837226001,-0.26129073894504673,0.12369255623297336,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5277,0,-1.0738427650786138,0.8155537171626012,-0.75095257991938,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
5278,0,0.9621754209229035,1.4902432992300472,1.6205820807985825,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
5279,0,1.5322605130033289,-1.316531834050535,-0.21599623195391407,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5280,0,0.025607055362205745,0.4782089261288783,0.11103060646875026,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
5281,0,1.6137012404433893,0.06608327008767967,1.0943832137676055,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5282,0,-1.1960038562387045,1.0116457631822036,-0.8765794159947307,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
5283,0,-0.544478036718219,-0.5305018529719588,-0.5850457433745666,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5284,1,-1.114563128798644,-0.6335332669822583,-0.9184256158252733,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
5285,0,1.572980876723359,0.5297246331340278,1.511190776128229,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
5286,0,-0.992402037638553,0.3236618051134285,-0.7367023716481462,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
5287,0,-1.2774445836787653,-1.4694171580658184,-0.9967135247333363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5288,0,-1.2774445836787653,0.49482689613053943,-0.9706396142432462,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
5289,0,1.1657772395230555,1.6730409692483204,2.0796990850542936,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1
5290,0,1.572980876723359,-0.16823010693574372,0.8130629257133566,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
5291,0,1.4508197855632678,0.7208312881531321,1.5367352671159822,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5292,0,0.5549717837226001,-1.0323645470221279,-0.3273066823202389,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5293,0,0.025607055362205745,0.5097830691320342,0.1427516583171005,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5294,0,0.8400143297628127,1.3057838322116078,1.4500207644623908,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
5295,1,0.7178532386027217,1.4619927502272227,1.3906816619088012,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
5296,0,1.002895784642934,-0.7864185909975416,-0.009478507750677378,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5297,0,0.8807346934828432,-1.4760643460664828,-0.523853672562798,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
5298,1,1.125056875803025,1.3672703212177544,1.8183423240673304,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5299,1,-0.17799476323794608,1.2143849972024707,0.23491477001557523,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
5300,0,-1.2774445836787653,0.5081212721318681,-0.9704631410758005,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
5301,0,-0.13727439951791573,0.812230123162269,0.18468609473136574,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
5302,0,-0.9109613101984922,0.024538345083526595,-0.7336140912178478,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
5303,0,0.43281069256250926,-0.8080219519997013,-0.16186308783997025,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5304,1,-0.7888002190384013,0.18905624809997282,-0.6311714175156656,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5305,0,0.43281069256250926,0.466576347127715,0.520845419569341,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
5306,0,-0.544478036718219,0.6277706561438294,-0.3591159707523118,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
5307,0,-1.2774445836787653,0.8421424691652588,-0.9660292527437293,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5308,0,1.491540149283298,0.5878875281398425,1.4451236340657752,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
5309,0,1.1657772395230555,-1.479387940066815,-0.4415951173872084,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5310,0,0.43281069256250926,0.04946530008601814,0.27689332472170214,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5311,0,-1.0738427650786138,-1.5043148950693068,-0.9412347727176197,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5312,0,-1.2774445836787653,-0.4490737999638188,-0.9831692091318852,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5313,0,0.9621754209229035,0.8288480931639302,1.179377103038602,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
5314,0,1.5322605130033289,-0.007035797919630013,0.981705096353577,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
5315,0,-1.2774445836787653,-0.6368568609825905,-0.9856618926220544,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
5316,0,0.6771328748826911,0.960130056177054,0.9884331358624412,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
5317,0,-1.0738427650786138,-0.5022513039691346,-0.8878295804193889,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
5318,0,-0.015113308357824623,0.29374945911043837,0.01637481128010582,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
5319,1,1.6137012404433893,1.4952286902305458,2.556926648119111,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
5320,0,0.18848851024232705,-0.11006721192992948,0.009977658960202012,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5321,0,1.491540149283298,1.3838882912194153,2.1936345737863716,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
5322,0,-0.25943549067800664,0.5696077611380153,-0.08875907822562208,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
5323,0,1.0436161483629642,1.3440051632154286,1.7407603078290494,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0
5324,0,-0.3408762181180674,-0.33773340095268817,-0.4577203530625519,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5325,0,-1.114563128798644,-1.4694171580658184,-0.9619041924546878,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5326,0,-0.7073594915983406,-1.4876969250676457,-0.8786970940040781,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
5327,0,-0.09655403579788535,-1.4976677070686426,-0.7414009697313859,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5328,0,0.9214550572028734,0.04281811208535383,0.5216395488228462,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5329,0,-0.30015585439803705,-1.0223937650211312,-0.6294508041330706,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0
5330,1,-0.9109613101984922,0.9219087251732332,-0.5936708694334714,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
5331,0,0.47353105628253944,-0.3560131679545158,0.04211783458123553,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
5332,0,0.5956921474426308,-0.19481885893840173,0.23528977549639732,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5333,0,-0.7888002190384013,0.7839795741594445,-0.4663013608295952,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
5334,0,0.6771328748826911,1.4354039982245654,1.3294895910970324,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0
5335,0,1.2879383306831464,1.0681468611878522,1.7800035284397697,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1
5336,0,-1.2774445836787653,-1.517609271070636,-0.9973532399653268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5337,0,-0.5037576729981887,-0.4906187249679717,-0.5632513071950326,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5338,0,0.18848851024232705,-0.6435040489832552,-0.3029313260668126,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5339,0,-0.09655403579788535,0.6875953481498097,0.10156723286447876,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5340,0,0.2292088739623576,0.6427268291453242,0.40055689680922035,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
5341,1,-1.2774445836787653,0.32200000811326246,-0.9729337654200391,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
5342,0,0.18848851024232705,-0.00038860991896532765,0.028882347022814,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
5343,0,0.7992939660427824,0.04946530008601814,0.46340340356579174,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
5344,0,1.572980876723359,0.4034280611214029,1.4307410709189567,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
5345,0,-0.25943549067800664,0.8321716871642623,0.024514636128535133,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
5346,0,1.3693790581232073,0.3269853991137607,1.1111922829668004,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
5347,0,1.6137012404433893,1.7345274582544672,2.785922642025733,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
5348,0,-0.30015585439803705,-0.801374763999037,-0.5775897520499893,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
5349,0,1.491540149283298,1.6481140142458288,2.3762401838007268,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
5350,0,0.8400143297628127,0.1641292930974809,0.6204424634464628,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
5351,0,-0.8295205827584314,1.0216165451832004,-0.5137947020183976,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
5352,0,-0.25943549067800664,1.1263097561936664,0.11350123081298892,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5353,0,-0.4630373092781585,-0.10342002392926516,-0.3909473183303156,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5354,0,-1.2774445836787653,0.8172155141627668,-0.9663601399326898,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
5355,0,0.636412511162661,1.0182929511828682,0.95541059440418,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
